short_name	gene_name	n_cells_assigned	n_guides	label_canonical
Gersbach Hep	NCOA6	543	6	tf_targeting
Gersbach Hep	NCOR1	614	6	tf_targeting
Gersbach Hep	NCOR2	1494	12	tf_targeting
Gersbach Hep	NELFE	209	6	tf_targeting
Gersbach Hep	NEUROD1	2149	6	tf_targeting
Gersbach Hep	NEUROD2	765	6	tf_targeting
Gersbach Hep	NEUROD4	562	6	tf_targeting
Gersbach Hep	NEUROD6	501	6	tf_targeting
Gersbach Hep	NEUROG1	945	6	tf_targeting
Gersbach Hep	NEUROG2	850	6	tf_targeting
Gersbach Hep	NEUROG3	1632	6	tf_targeting
Gersbach Hep	NF1	496	6	tf_targeting
Gersbach Hep	NFAT5	637	6	tf_targeting
Gersbach Hep	NFATC1	2671	12	tf_targeting
Gersbach Hep	NFATC2	3418	12	tf_targeting
Gersbach Hep	NFATC3	427	6	tf_targeting
Gersbach Hep	NFATC4	494	6	tf_targeting
Gersbach Hep	NFE2	684	6	tf_targeting
Gersbach Hep	NFE2L1	193	6	tf_targeting
Gersbach Hep	NFE2L2	1015	12	tf_targeting
Gersbach Hep	NFE2L3	1421	6	tf_targeting
Gersbach Hep	NFE4	722	6	tf_targeting
Gersbach Hep	NFIA	366	6	tf_targeting
Gersbach Hep	NFIB	893	6	tf_targeting
Gersbach Hep	NFIC	1883	12	tf_targeting
Gersbach Hep	NFIL3	799	6	tf_targeting
Gersbach Hep	NFIX	1536	12	tf_targeting
Gersbach Hep	NFKB1	1899	6	tf_targeting
Gersbach Hep	NFKB2	1276	6	tf_targeting
Gersbach Hep	NFKBIA	1745	12	tf_targeting
Gersbach Hep	NFKBIB	930	6	tf_targeting
Gersbach Hep	NFKBID	1421	12	tf_targeting
Gersbach Hep	NFKBIE	783	6	tf_targeting
Gersbach Hep	NFKBIL1	715	6	tf_targeting
Gersbach Hep	NFKBIZ	2055	12	tf_targeting
Gersbach Hep	NFRKB	52	6	tf_targeting
Gersbach Hep	NFX1	1708	6	tf_targeting
Gersbach Hep	NFXL1	749	6	tf_targeting
Gersbach Hep	NFYA	574	6	tf_targeting
Gersbach Hep	NFYB	694	6	tf_targeting
Gersbach Hep	NFYC	374	6	tf_targeting
Gersbach Hep	NGFRAP1	1002	1	positive_control
Gersbach Hep	NHLH1	511	6	tf_targeting
Gersbach Hep	NHLH2	591	6	tf_targeting
Gersbach Hep	NHP2	35	6	tf_targeting
Gersbach Hep	NKRF	792	6	tf_targeting
Gersbach Hep	NKX1-1	1257	6	tf_targeting
Gersbach Hep	NKX1-2	1167	6	tf_targeting
Gersbach Hep	NKX2-1	823	6	tf_targeting
Gersbach Hep	NKX2-2	808	6	tf_targeting
Gersbach Hep	NKX2-3	746	6	tf_targeting
Gersbach Hep	NKX2-4	1503	6	tf_targeting
Gersbach Hep	NKX2-5	939	6	tf_targeting
Gersbach Hep	NKX2-6	441	6	tf_targeting
Gersbach Hep	NKX2-8	412	6	tf_targeting
Gersbach Hep	NKX3-1	746	6	tf_targeting
Gersbach Hep	NKX3-2	1090	6	tf_targeting
Gersbach Hep	NKX6-1	888	6	tf_targeting
Gersbach Hep	NKX6-2	1077	6	tf_targeting
Gersbach Hep	NKX6-3	1214	6	tf_targeting
Gersbach Hep	NME1-NME2	2279	6	tf_targeting
Gersbach Hep	NMI	2172	6	tf_targeting
Gersbach Hep	NOBOX	1667	12	tf_targeting
Gersbach Hep	NOC3L	5	6	tf_targeting
Gersbach Hep	NONO	406	6	tf_targeting
Gersbach Hep	NOTCH1	1797	12	tf_targeting
Gersbach Hep	NOTO	1352	6	tf_targeting
Gersbach Hep	NOV	720	6	tf_targeting
Gersbach Hep	NPAS1	503	6	tf_targeting
Gersbach Hep	NPAS2	1557	6	tf_targeting
Gersbach Hep	NPAS3	922	6	tf_targeting
Gersbach Hep	NPAS4	1096	6	tf_targeting
Gersbach Hep	NR0B1	1432	6	tf_targeting
Gersbach Hep	NR0B2	572	6	tf_targeting
Gersbach Hep	NR1D1	742	6	tf_targeting
Gersbach Hep	NR1D2	928	6	tf_targeting
Gersbach Hep	NR1H2	335	6	tf_targeting
Gersbach Hep	NR1H3	989	12	tf_targeting
Gersbach Hep	NR1H4	476	6	tf_targeting
Gersbach Hep	NR1I2	576	6	tf_targeting
Gersbach Hep	NR1I3	804	6	tf_targeting
Gersbach Hep	NR2C1	405	6	tf_targeting
Gersbach Hep	NR2C2	2053	6	tf_targeting
Gersbach Hep	NR2E1	458	6	tf_targeting
Gersbach Hep	NR2E3	495	6	tf_targeting
Gersbach Hep	NR2F1	553	6	tf_targeting
Gersbach Hep	NR2F2	2081	6	tf_targeting
Gersbach Hep	NR2F6	884	6	tf_targeting
Gersbach Hep	NR3C1	874	6	tf_targeting
Gersbach Hep	NR3C2	835	6	tf_targeting
Gersbach Hep	NR4A1	676	6	tf_targeting
Gersbach Hep	NR4A2	2093	12	tf_targeting
Gersbach Hep	NR4A3	1553	6	tf_targeting
Gersbach Hep	NR5A1	1266	6	tf_targeting
Gersbach Hep	NR5A2	1338	12	tf_targeting
Gersbach Hep	NR6A1	1954	6	tf_targeting
Gersbach Hep	NRF1	71	6	tf_targeting
Gersbach Hep	NRL	1176	12	tf_targeting
Gersbach Hep	OLIG1	1161	6	tf_targeting
Gersbach Hep	OLIG2	621	6	tf_targeting
Gersbach Hep	OLIG3	794	6	tf_targeting
Gersbach Hep	ONECUT1	982	6	tf_targeting
Gersbach Hep	ONECUT2	1138	6	tf_targeting
Gersbach Hep	ONECUT3	1901	6	tf_targeting
Gersbach Hep	OR10G4	313	6	negative_control
Gersbach Hep	OR10H2	316	6	negative_control
Gersbach Hep	OR10H5	368	6	negative_control
Gersbach Hep	OR10K1	335	6	negative_control
Gersbach Hep	OR10P1	568	6	negative_control
Gersbach Hep	OR10V1	323	6	negative_control
Gersbach Hep	OR11H6	412	6	negative_control
Gersbach Hep	OR11L1	519	6	negative_control
Gersbach Hep	OR12D2	370	6	negative_control
Gersbach Hep	OR12D3	564	6	negative_control
Gersbach Hep	OR13C9	570	6	negative_control
Gersbach Hep	OR13G1	597	6	negative_control
Gersbach Hep	OR14J1	441	6	negative_control
Gersbach Hep	OR1J4	456	6	negative_control
Gersbach Hep	OR1L8	572	6	negative_control
Gersbach Hep	OR1M1	508	6	negative_control
Gersbach Hep	OR1N2	599	6	negative_control
Gersbach Hep	OR2A1	467	6	negative_control
Gersbach Hep	OR2A2	576	6	negative_control
Gersbach Hep	OR2AE1	466	6	negative_control
Gersbach Hep	OR2B2	541	6	negative_control
Gersbach Hep	OR2B3	560	6	negative_control
Gersbach Hep	OR2C3	607	6	negative_control
Gersbach Hep	OR2F2	485	6	negative_control
Gersbach Hep	OR2H1	707	6	negative_control
Gersbach Hep	OR2H2	376	6	negative_control
Gersbach Hep	OR2J3	508	6	negative_control
Gersbach Hep	OR2M2	612	6	negative_control
Gersbach Hep	OR2M3	716	6	negative_control
Gersbach Hep	OR2T1	524	6	negative_control
Gersbach Hep	OR2T11	419	6	negative_control
Gersbach Hep	OR2T29	651	6	negative_control
Gersbach Hep	OR2T33	358	6	negative_control
Gersbach Hep	OR2T4	617	6	negative_control
Gersbach Hep	OR2T5	563	5	negative_control
Gersbach Hep	OR2T6	452	6	negative_control
Gersbach Hep	OR2W1	448	6	negative_control
Gersbach Hep	OR2Y1	465	6	negative_control
Gersbach Hep	OR4A5	399	6	negative_control
Gersbach Hep	OR4B1	555	6	negative_control
Gersbach Hep	OR4C12	684	6	negative_control
Gersbach Hep	OR4C15	652	6	negative_control
Gersbach Hep	OR4C3	442	6	negative_control
Gersbach Hep	OR4C45	587	6	negative_control
Gersbach Hep	OR4D10	773	6	negative_control
Gersbach Hep	OR4D11	310	6	negative_control
Gersbach Hep	OR4D5	442	6	negative_control
Gersbach Hep	OR4E2	530	6	negative_control
Gersbach Hep	OR4F5	652	6	negative_control
Gersbach Hep	OR4K13	571	6	negative_control
Gersbach Hep	OR4Q3	325	6	negative_control
Gersbach Hep	OR51A2	445	5	negative_control
Gersbach Hep	OR51A4	660	6	negative_control
Gersbach Hep	OR51B4	368	6	negative_control
Gersbach Hep	OR51E2	509	6	negative_control
Gersbach Hep	OR51F1	285	6	negative_control
Gersbach Hep	OR51F2	660	6	negative_control
Gersbach Hep	OR51L1	543	6	negative_control
Gersbach Hep	OR51T1	576	6	negative_control
Gersbach Hep	OR52E6	463	6	negative_control
Gersbach Hep	OR52N2	436	6	negative_control
Gersbach Hep	OR52W1	333	6	negative_control
Gersbach Hep	OR56A4	378	6	negative_control
Gersbach Hep	OR5A2	306	6	negative_control
Gersbach Hep	OR5AC2	363	6	negative_control
Gersbach Hep	OR5AK2	433	6	negative_control
Gersbach Hep	OR5AP2	430	6	negative_control
Gersbach Hep	OR5B3	630	6	negative_control
Gersbach Hep	OR5C1	341	6	negative_control
Gersbach Hep	OR5D13	566	6	negative_control
Gersbach Hep	OR5K2	432	6	negative_control
Gersbach Hep	OR5K3	562	6	negative_control
Gersbach Hep	OR5L1	479	6	negative_control
Gersbach Hep	OR5L2	570	6	negative_control
Gersbach Hep	OR5M1	612	6	negative_control
Gersbach Hep	OR5M11	434	6	negative_control
Gersbach Hep	OR5M8	503	6	negative_control
Gersbach Hep	OR5P2	329	6	negative_control
Gersbach Hep	OR5T1	575	6	negative_control
Gersbach Hep	OR5T2	656	6	negative_control
Gersbach Hep	OR5T3	563	6	negative_control
Gersbach Hep	OR6C1	537	6	negative_control
Gersbach Hep	OR6F1	443	6	negative_control
Gersbach Hep	OR6M1	403	6	negative_control
Gersbach Hep	OR6P1	413	6	negative_control
Gersbach Hep	OR7A10	592	6	negative_control
Gersbach Hep	OR8A1	366	6	negative_control
Gersbach Hep	OR8B3	495	6	negative_control
Gersbach Hep	OR8B4	603	6	negative_control
Gersbach Hep	OR8B8	537	6	negative_control
Gersbach Hep	OR8G5	444	6	negative_control
Gersbach Hep	OR8H1	657	6	negative_control
Gersbach Hep	OR8H3	613	6	negative_control
Gersbach Hep	OR8K1	560	6	negative_control
Gersbach Hep	OR8U8	683	6	negative_control
Gersbach Hep	OR9A2	382	6	negative_control
Gersbach Hep	OR9I1	546	6	negative_control
Gersbach Hep	OR9K2	544	6	negative_control
Gersbach Hep	OR9Q1	332	6	negative_control
Gersbach Hep	ORAI1	1214	6	negative_control
Gersbach Hep	OSR1	537	6	tf_targeting
Gersbach Hep	OSR2	1272	6	tf_targeting
Gersbach Hep	OTP	1355	6	tf_targeting
Gersbach Hep	OTX1	723	6	tf_targeting
Gersbach Hep	OTX2	1022	6	tf_targeting
Gersbach Hep	OVOL1	348	6	tf_targeting
Gersbach Hep	OVOL2	656	6	tf_targeting
Gersbach Hep	OVOL3	442	6	tf_targeting
Gersbach Hep	OXSR1	1039	6	tf_targeting
Gersbach Hep	PA2G4	2123	6	tf_targeting
Gersbach Hep	PARP1	572	6	tf_targeting
Gersbach Hep	PATZ1	1680	12	tf_targeting
Gersbach Hep	PAWR	737	6	tf_targeting
Gersbach Hep	PAX1	469	6	tf_targeting
Gersbach Hep	PAX2	1705	6	tf_targeting
Gersbach Hep	PAX3	650	6	tf_targeting
Gersbach Hep	PAX4	540	6	tf_targeting
Gersbach Hep	PAX5	1136	6	tf_targeting
Gersbach Hep	PAX6	650	6	tf_targeting
Gersbach Hep	PAX7	746	6	tf_targeting
Gersbach Hep	PAX9	2230	12	tf_targeting
Gersbach Hep	PAXBP1	74	6	tf_targeting
Gersbach Hep	PBRM1	885	6	tf_targeting
Gersbach Hep	PBX1	1236	6	tf_targeting
Gersbach Hep	PBX2	967	6	tf_targeting
Gersbach Hep	PBX3	861	6	tf_targeting
Gersbach Hep	PBX4	797	6	tf_targeting
Gersbach Hep	PCGF2	3413	12	tf_targeting
Gersbach Hep	PCGF6	869	6	tf_targeting
Gersbach Hep	PDX1	724	6	tf_targeting
Gersbach Hep	PEG3	882	3	tf_targeting
Gersbach Hep	PFDN5	166	6	tf_targeting
Gersbach Hep	PGBD1	1870	6	tf_targeting
Gersbach Hep	PGR	754	6	tf_targeting
Gersbach Hep	PHB2	203	6	tf_targeting
Gersbach Hep	PHF1	1290	6	tf_targeting
Gersbach Hep	PHF19	1209	6	tf_targeting
Gersbach Hep	PHF2	985	6	tf_targeting
Gersbach Hep	PHF20	345	6	tf_targeting
Gersbach Hep	PHF21A	1030	6	tf_targeting
Gersbach Hep	PHOX2A	1050	6	tf_targeting
Gersbach Hep	PHOX2B	417	6	tf_targeting
Gersbach Hep	PHTF1	1110	6	tf_targeting
Gersbach Hep	PIAS3	486	6	tf_targeting
Gersbach Hep	PIAS4	544	6	tf_targeting
Gersbach Hep	PIN1	666	6	tf_targeting
Gersbach Hep	PITX1	663	6	tf_targeting
Gersbach Hep	PITX2	746	12	tf_targeting
Gersbach Hep	PITX3	1096	6	tf_targeting
Gersbach Hep	PKNOX1	667	6	tf_targeting
Gersbach Hep	PKNOX2	422	6	tf_targeting
Gersbach Hep	PLAG1	555	6	tf_targeting
Gersbach Hep	PLAGL1	2168	12	tf_targeting
Gersbach Hep	PLAGL2	1503	6	tf_targeting
Gersbach Hep	PLEK	857	6	tf_targeting
Gersbach Hep	PLEKHA5	256	6	tf_targeting
Gersbach Hep	PLSCR1	365	6	tf_targeting
Gersbach Hep	POGK	2041	6	tf_targeting
Gersbach Hep	POLR1D	3	3	positive_control
Gersbach Hep	POLR3C	113	6	tf_targeting
Gersbach Hep	POLR3K	24	6	tf_targeting
Gersbach Hep	POU1F1	845	6	tf_targeting
Gersbach Hep	POU2AF1	738	6	tf_targeting
Gersbach Hep	POU2F1	358	12	tf_targeting
Gersbach Hep	POU2F2	889	6	tf_targeting
Gersbach Hep	POU2F3	1690	12	tf_targeting
Gersbach Hep	POU3F1	1466	6	tf_targeting
Gersbach Hep	POU3F2	2497	6	tf_targeting
Gersbach Hep	POU3F3	897	6	tf_targeting
Gersbach Hep	POU3F4	400	6	tf_targeting
Gersbach Hep	POU4F1	1310	6	tf_targeting
Gersbach Hep	POU4F2	806	6	tf_targeting
Gersbach Hep	POU4F3	728	6	tf_targeting
Gersbach Hep	POU5F1	1008	12	tf_targeting
Gersbach Hep	POU5F1B	1046	6	tf_targeting
Gersbach Hep	POU5F2	926	6	tf_targeting
Gersbach Hep	POU6F1	1825	6	tf_targeting
Gersbach Hep	POU6F2	591	6	tf_targeting
Gersbach Hep	PPARA	1397	6	tf_targeting
Gersbach Hep	PPARD	719	6	tf_targeting
Gersbach Hep	PPARG	1426	12	tf_targeting
Gersbach Hep	PPIL4	336	6	tf_targeting
Gersbach Hep	PPP1CB	27	6	tf_targeting
Gersbach Hep	PPP1R13L	736	12	tf_targeting
Gersbach Hep	PRDM1	431	6	tf_targeting
Gersbach Hep	PRDM10	702	6	tf_targeting
Gersbach Hep	PRDM11	1437	12	tf_targeting
Gersbach Hep	PRDM12	649	6	tf_targeting
Gersbach Hep	PRDM13	1431	6	tf_targeting
Gersbach Hep	PRDM14	462	6	tf_targeting
Gersbach Hep	PRDM15	1136	6	tf_targeting
Gersbach Hep	PRDM16	850	6	tf_targeting
Gersbach Hep	PRDM2	509	6	tf_targeting
Gersbach Hep	PRDM4	1089	6	tf_targeting
Gersbach Hep	PRDM5	422	6	tf_targeting
Gersbach Hep	PRDM6	1219	6	tf_targeting
Gersbach Hep	PRDM7	722	6	tf_targeting
Gersbach Hep	PRDM8	1496	12	tf_targeting
Gersbach Hep	PRDM9	561	6	tf_targeting
Gersbach Hep	PREB	269	6	tf_targeting
Gersbach Hep	PRKRIP1	2972	12	tf_targeting
Gersbach Hep	PRKRIR	377	6	tf_targeting
Gersbach Hep	PRMT3	1211	6	tf_targeting
Gersbach Hep	PROP1	577	6	tf_targeting
Gersbach Hep	PROX1	705	6	tf_targeting
Gersbach Hep	PROX2	283	6	tf_targeting
Gersbach Hep	PRR12	1288	6	tf_targeting
Gersbach Hep	PRRX1	1459	12	tf_targeting
Gersbach Hep	PRRX2	1240	6	tf_targeting
Gersbach Hep	PSIP1	1822	6	tf_targeting
Gersbach Hep	PSMA1	26	6	tf_targeting
Gersbach Hep	PSMB1	79	6	tf_targeting
Gersbach Hep	PSMB4	759	6	tf_targeting
Gersbach Hep	PSMC3	639	6	tf_targeting
Gersbach Hep	PTF1A	1534	6	tf_targeting
Gersbach Hep	PTTG1	15	6	tf_targeting
Gersbach Hep	PUF60	173	6	tf_targeting
Gersbach Hep	PURA	2160	12	tf_targeting
Gersbach Hep	PURB	1546	6	tf_targeting
Gersbach Hep	PURG	1359	6	tf_targeting
Gersbach Hep	RAG1	500	6	tf_targeting
Gersbach Hep	RARA	2102	12	tf_targeting
Gersbach Hep	RARB	489	6	tf_targeting
Gersbach Hep	RARG	1399	12	tf_targeting
Gersbach Hep	RAX	1026	6	tf_targeting
Gersbach Hep	RAX2	1083	6	tf_targeting
Gersbach Hep	RB1	5037	6	tf_targeting
Gersbach Hep	RB1CC1	1062	12	tf_targeting
Gersbach Hep	RBAK	2637	12	tf_targeting
Gersbach Hep	RBCK1	357	6	tf_targeting
Gersbach Hep	RBL2	1978	12	tf_targeting
Gersbach Hep	RBMS1	1179	6	tf_targeting
Gersbach Hep	RBPJ	480	6	tf_targeting
Gersbach Hep	RBPJL	914	6	tf_targeting
Gersbach Hep	RC3H2	1385	6	tf_targeting
Gersbach Hep	RCAN1	482	6	tf_targeting
Gersbach Hep	RCOR1	1450	6	tf_targeting
Gersbach Hep	RCOR2	1799	6	tf_targeting
Gersbach Hep	RCOR3	1040	6	tf_targeting
Gersbach Hep	REL	1333	6	tf_targeting
Gersbach Hep	RELA	814	6	tf_targeting
Gersbach Hep	RELB	1199	6	tf_targeting
Gersbach Hep	REPIN1	2105	6	tf_targeting
Gersbach Hep	RERE	2213	6	tf_targeting
Gersbach Hep	REST	2350	12	tf_targeting
Gersbach Hep	REXO4	666	6	tf_targeting
Gersbach Hep	RFX1	645	6	tf_targeting
Gersbach Hep	RFX2	710	6	tf_targeting
Gersbach Hep	RFX3	673	6	tf_targeting
Gersbach Hep	RFX4	382	6	tf_targeting
Gersbach Hep	RFX5	338	6	tf_targeting
Gersbach Hep	RFX6	1379	6	tf_targeting
Gersbach Hep	RFX7	314	6	tf_targeting
Gersbach Hep	RFX8	1044	6	tf_targeting
Gersbach Hep	RFXANK	832	6	tf_targeting
Gersbach Hep	RFXAP	600	6	tf_targeting
Gersbach Hep	RHOXF1	628	6	tf_targeting
Gersbach Hep	RLF	641	6	tf_targeting
Gersbach Hep	RNF141	1457	6	tf_targeting
Gersbach Hep	RNF2	1477	6	tf_targeting
Gersbach Hep	RNF4	408	6	tf_targeting
Gersbach Hep	RORA	993	6	tf_targeting
Gersbach Hep	RORB	524	6	tf_targeting
Gersbach Hep	RORC	1099	12	tf_targeting
Gersbach Hep	RPA3	13	6	tf_targeting
Gersbach Hep	RPF1	10	6	tf_targeting
Gersbach Hep	RPS4X	2	6	tf_targeting
Gersbach Hep	RREB1	522	6	tf_targeting
Gersbach Hep	RUNX1	594	6	tf_targeting
Gersbach Hep	RUNX1T1	952	12	tf_targeting
Gersbach Hep	RUNX2	820	12	tf_targeting
Gersbach Hep	RUNX3	2111	12	tf_targeting
Gersbach Hep	RUVBL1	12	6	tf_targeting
Gersbach Hep	RXRA	894	6	tf_targeting
Gersbach Hep	RXRB	334	6	tf_targeting
Gersbach Hep	RXRG	404	6	tf_targeting
Gersbach Hep	SACM1L	289	6	tf_targeting
Gersbach Hep	SAFB	295	6	tf_targeting
Gersbach Hep	SAFB2	745	6	tf_targeting
Gersbach Hep	SALL1	684	6	tf_targeting
Gersbach Hep	SALL2	975	6	tf_targeting
Gersbach Hep	SALL3	2212	6	tf_targeting
Gersbach Hep	SALL4	34	6	tf_targeting
Gersbach Hep	SATB1	762	12	tf_targeting
Gersbach Hep	SATB2	1283	6	tf_targeting
Gersbach Hep	SCAND3	891	6	tf_targeting
Gersbach Hep	SCAPER	1082	6	tf_targeting
Gersbach Hep	SCMH1	1309	12	tf_targeting
Gersbach Hep	SCML4	575	6	tf_targeting
Gersbach Hep	SCRT1	1609	6	tf_targeting
Gersbach Hep	SCRT2	1293	6	tf_targeting
Gersbach Hep	SCXA	437	5	tf_targeting
Gersbach Hep	SCXB	1465	5	tf_targeting
Gersbach Hep	SEBOX	794	6	tf_targeting
Gersbach Hep	SETBP1	1898	6	tf_targeting
Gersbach Hep	SETD1A	376	6	tf_targeting
Gersbach Hep	SETDB1	1383	6	tf_targeting
Gersbach Hep	SETDB2	1043	6	tf_targeting
Gersbach Hep	SGSM2	1192	6	tf_targeting
Gersbach Hep	SH3D19	1524	12	tf_targeting
Gersbach Hep	SHOX	1159	6	tf_targeting
Gersbach Hep	SHOX2	1450	6	tf_targeting
Gersbach Hep	SIM1	642	6	tf_targeting
Gersbach Hep	SIM2	1313	6	tf_targeting
Gersbach Hep	SIN3A	619	12	tf_targeting
Gersbach Hep	SIRT6	1318	6	tf_targeting
Gersbach Hep	SIX1	497	6	tf_targeting
Gersbach Hep	SIX2	448	6	tf_targeting
Gersbach Hep	SIX3	399	6	tf_targeting
Gersbach Hep	SIX4	678	6	tf_targeting
Gersbach Hep	SIX5	1650	6	tf_targeting
Gersbach Hep	SIX6	760	6	tf_targeting
Gersbach Hep	SKI	669	6	tf_targeting
Gersbach Hep	SKIL	1222	6	tf_targeting
Gersbach Hep	SKOR1	753	6	tf_targeting
Gersbach Hep	SKOR2	1594	6	tf_targeting
Gersbach Hep	SLC22A1	635	6	tf_targeting
Gersbach Hep	SLC2A4RG	1143	6	tf_targeting
Gersbach Hep	SLC30A9	760	6	tf_targeting
Gersbach Hep	SMAD1	1495	6	tf_targeting
Gersbach Hep	SMAD2	2568	6	tf_targeting
Gersbach Hep	SMAD3	1685	6	tf_targeting
Gersbach Hep	SMAD4	1576	6	tf_targeting
Gersbach Hep	SMAD5	1235	6	tf_targeting
Gersbach Hep	SMAD6	1122	6	tf_targeting
Gersbach Hep	SMAD7	1267	6	tf_targeting
Gersbach Hep	SMAD9	738	6	tf_targeting
Gersbach Hep	SMARCA1	1177	6	tf_targeting
Gersbach Hep	SMARCA2	583	6	tf_targeting
Gersbach Hep	SMARCA4	1109	6	tf_targeting
Gersbach Hep	SMARCA5	779	6	tf_targeting
Gersbach Hep	SMARCB1	1827	12	tf_targeting
Gersbach Hep	SMARCC1	251	6	tf_targeting
Gersbach Hep	SMARCC2	286	6	tf_targeting
Gersbach Hep	SMYD2	1641	6	tf_targeting
Gersbach Hep	SMYD3	1567	6	tf_targeting
Gersbach Hep	SNAI1	1103	6	tf_targeting
Gersbach Hep	SNAI2	843	6	tf_targeting
Gersbach Hep	SNAI3	1273	6	tf_targeting
Gersbach Hep	SNAPC1	14	6	tf_targeting
Gersbach Hep	SNAPC2	249	6	tf_targeting
Gersbach Hep	SNAPC3	130	6	tf_targeting
Gersbach Hep	SNAPC4	581	6	tf_targeting
Gersbach Hep	SNAPC5	516	6	tf_targeting
Gersbach Hep	SOHLH1	725	6	tf_targeting
Gersbach Hep	SOHLH2	1024	6	tf_targeting
Gersbach Hep	SON	628	12	tf_targeting
Gersbach Hep	SOX1	829	6	tf_targeting
Gersbach Hep	SOX10	371	6	tf_targeting
Gersbach Hep	SOX11	8564	6	tf_targeting
Gersbach Hep	SOX12	2966	6	tf_targeting
Gersbach Hep	SOX13	353	6	tf_targeting
Gersbach Hep	SOX14	988	6	tf_targeting
Gersbach Hep	SOX15	1215	6	tf_targeting
Gersbach Hep	SOX17	760	6	tf_targeting
Gersbach Hep	SOX18	1293	6	tf_targeting
Gersbach Hep	SOX2	1329	6	tf_targeting
Gersbach Hep	SOX21	764	6	tf_targeting
Gersbach Hep	SOX3	918	6	tf_targeting
Gersbach Hep	SOX30	2057	12	tf_targeting
Gersbach Hep	SOX4	4727	12	tf_targeting
Gersbach Hep	SOX5	1234	12	tf_targeting
Gersbach Hep	SOX6	2163	18	tf_targeting
Gersbach Hep	SOX7	1019	6	tf_targeting
Gersbach Hep	SOX8	1606	6	tf_targeting
Gersbach Hep	SOX9	1117	6	tf_targeting
Gersbach Hep	SP1	1300	6	tf_targeting
Gersbach Hep	SP100	775	6	tf_targeting
Gersbach Hep	SP110	574	6	tf_targeting
Gersbach Hep	SP140	558	6	tf_targeting
Gersbach Hep	SP140L	712	6	tf_targeting
Gersbach Hep	SP2	309	6	tf_targeting
Gersbach Hep	SP3	524	6	tf_targeting
Gersbach Hep	SP4	948	6	tf_targeting
Gersbach Hep	SP5	797	6	tf_targeting
Gersbach Hep	SP6	1555	6	tf_targeting
Gersbach Hep	SP7	2068	6	tf_targeting
Gersbach Hep	SP8	605	6	tf_targeting
Gersbach Hep	SP9	642	6	tf_targeting
Gersbach Hep	SPDEF	477	6	tf_targeting
Gersbach Hep	SPEN	517	6	tf_targeting
Gersbach Hep	SPI1	766	6	tf_targeting
Gersbach Hep	SPIB	1480	6	tf_targeting
Gersbach Hep	SPIC	792	6	tf_targeting
Gersbach Hep	SPZ1	621	6	tf_targeting
Gersbach Hep	SRCAP	145	6	tf_targeting
Gersbach Hep	SREBF1	1065	12	tf_targeting
Gersbach Hep	SREBF2	1766	6	tf_targeting
Gersbach Hep	SRF	370	6	tf_targeting
Gersbach Hep	SRY	637	6	tf_targeting
Gersbach Hep	SS18	891	6	tf_targeting
Gersbach Hep	SSRP1	41	6	tf_targeting
Gersbach Hep	ST18	690	6	tf_targeting
Gersbach Hep	STAT1	1900	6	tf_targeting
Gersbach Hep	STAT2	1209	6	tf_targeting
Gersbach Hep	STAT3	694	6	tf_targeting
Gersbach Hep	STAT4	1136	6	tf_targeting
Gersbach Hep	STAT5A	790	6	tf_targeting
Gersbach Hep	STAT5B	1675	6	tf_targeting
Gersbach Hep	STAT6	400	6	tf_targeting
Gersbach Hep	STOX2	1791	12	tf_targeting
Gersbach Hep	STRA13	693	6	tf_targeting
Gersbach Hep	STRAP	1134	6	tf_targeting
Gersbach Hep	SUB1	1232	12	tf_targeting
Gersbach Hep	SULT2A1	880	6	tf_targeting
Gersbach Hep	SUPT4H1	770	6	tf_targeting
Gersbach Hep	SUPT5H	46	6	tf_targeting
Gersbach Hep	SUZ12	1671	6	tf_targeting
Gersbach Hep	TADA2A	541	6	tf_targeting
Gersbach Hep	TADA2B	3205	6	tf_targeting
Gersbach Hep	TADA3	607	6	tf_targeting
Gersbach Hep	TAF1	9	6	tf_targeting
Gersbach Hep	TAF10	471	6	tf_targeting
Gersbach Hep	TAF11	46	6	tf_targeting
Gersbach Hep	TAF12	808	6	tf_targeting
Gersbach Hep	TAF13	57	6	tf_targeting
Gersbach Hep	TAF1A	4	6	tf_targeting
Gersbach Hep	TAF1B	523	6	tf_targeting
Gersbach Hep	TAF4	1323	6	tf_targeting
Gersbach Hep	TAF4B	623	6	tf_targeting
Gersbach Hep	TAF5	933	6	tf_targeting
Gersbach Hep	TAF5L	1205	6	tf_targeting
Gersbach Hep	TAF6	539	6	tf_targeting
Gersbach Hep	TAF7	618	6	tf_targeting
Gersbach Hep	TAF9	267	6	tf_targeting
Gersbach Hep	TAL1	1248	12	tf_targeting
Gersbach Hep	TAL2	415	6	tf_targeting
Gersbach Hep	TARDBP	729	6	tf_targeting
Gersbach Hep	TAZ	553	6	tf_targeting
Gersbach Hep	TBP	253	6	tf_targeting
Gersbach Hep	TBPL1	436	6	tf_targeting
Gersbach Hep	TBPL2	689	6	tf_targeting
Gersbach Hep	TBR1	826	6	tf_targeting
Gersbach Hep	TBX1	1458	6	tf_targeting
Gersbach Hep	TBX10	684	6	tf_targeting
Gersbach Hep	TBX15	2066	6	tf_targeting
Gersbach Hep	TBX18	1067	12	tf_targeting
Gersbach Hep	TBX19	631	6	tf_targeting
Gersbach Hep	TBX2	1057	6	tf_targeting
Gersbach Hep	TBX20	1173	6	tf_targeting
