2025-09-12 17:55:59.092831	https://www.encodeproject.org/report/?type=Experiment&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&assay_title=TF+ChIP-seq&status=released&biosample_ontology.term_name=WTC11&files.file_type=bed+narrowPeak&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR440UPD/	ENCSR440UPD	ChIP-seq	TF ChIP-seq	cell line	/targets/EMX1-human/	EMX1	EMX1	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens EMX1	WTC11	GEO:GSE209332	EMX1 ChIP-seq on human WTC11	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF365WJY/,/files/ENCFF790OYI/,/files/ENCFF711KNV/,/files/ENCFF146PPB/,/files/ENCFF919KFS/,/files/ENCFF548IVG/,/files/ENCFF078XCR/,/files/ENCFF034BCZ/,/files/ENCFF793GOD/,/files/ENCFF556AUI/,/files/ENCFF975KXH/,/files/ENCFF070ATS/,/files/ENCFF765JPK/,/files/ENCFF556ILN/,/files/ENCFF643YFT/,/files/ENCFF657VFS/,/files/ENCFF377JAS/,/files/ENCFF344DND/,/files/ENCFF287HYD/,/files/ENCFF324DOD/,/files/ENCFF248WJV/,/files/ENCFF148NHF/,/files/ENCFF149LMA/,/files/ENCFF240NTH/,/files/ENCFF692RZJ/,/files/ENCFF043XOD/		ENCBS886NNV,ENCBS208WTG	1,2	1	ENCAB728YTO	Homo sapiens	adult	30 years										/organisms/human/		/replicates/da8c5448-9571-431d-8aed-4f59d5ecfb15/,/replicates/2175e01e-bd69-402f-a973-bd55b598467e/				
/experiments/ENCSR762LIP/	ENCSR762LIP	ChIP-seq	TF ChIP-seq	cell line	/targets/AR-human/	AR	AR	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens AR	WTC11	GEO:GSE209047	eGFP-AR ChIP-seq on human WTC11	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF581ZHE/,/files/ENCFF661ZAE/,/files/ENCFF791DAH/,/files/ENCFF177JRD/,/files/ENCFF469TWS/,/files/ENCFF199AFT/,/files/ENCFF491KTB/,/files/ENCFF406BYQ/,/files/ENCFF289ARA/,/files/ENCFF347YOC/,/files/ENCFF189SZU/,/files/ENCFF962PVZ/,/files/ENCFF970UUU/,/files/ENCFF267GQJ/,/files/ENCFF572SDX/,/files/ENCFF312ILH/,/files/ENCFF378KHY/,/files/ENCFF849VHP/,/files/ENCFF414STO/,/files/ENCFF765TML/,/files/ENCFF336RRI/,/files/ENCFF691FGU/,/files/ENCFF040OSD/,/files/ENCFF208OKH/,/files/ENCFF309AZP/,/files/ENCFF902RAS/		ENCBS126ZXI,ENCBS921ATP	1,2	1	ENCAB728YTO	Homo sapiens	adult	30 years										/organisms/human/		/replicates/96cac723-a589-43ee-af1c-2893db4c9dcf/,/replicates/cd981a79-0ca7-4da8-b2bf-7ec92fbe5688/				
/experiments/ENCSR989LMJ/	ENCSR989LMJ	ChIP-seq	TF ChIP-seq	cell line	/targets/RELA-human/	RELA	RELA	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens RELA	WTC11	GEO:GSE231297	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF827SUF/,/files/ENCFF515SSF/,/files/ENCFF457RAZ/,/files/ENCFF005QST/,/files/ENCFF041SNO/,/files/ENCFF083YPT/,/files/ENCFF815WEP/,/files/ENCFF206GWO/,/files/ENCFF833LFU/,/files/ENCFF365BXE/,/files/ENCFF938DOJ/,/files/ENCFF386HWB/,/files/ENCFF646PDP/,/files/ENCFF774LET/,/files/ENCFF735EJZ/,/files/ENCFF599OZW/,/files/ENCFF509XNJ/,/files/ENCFF427CRE/,/files/ENCFF892FPZ/,/files/ENCFF249QQH/,/files/ENCFF095PJP/,/files/ENCFF099SWE/,/files/ENCFF874IIP/,/files/ENCFF156GTL/		ENCBS840CLJ,ENCBS520SIL	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/003f1753-b1d6-4fe8-a100-3251bdffaf15/,/replicates/e7b389a0-0035-463c-b43f-1d96ea0bdee4/				
/experiments/ENCSR866VOW/	ENCSR866VOW	ChIP-seq	TF ChIP-seq	cell line	/targets/CBFB-human/	CBFB	CBFB	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens CBFB	WTC11	GEO:GSE231119	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF654EMW/,/files/ENCFF037YWJ/,/files/ENCFF251COH/,/files/ENCFF026DVQ/,/files/ENCFF961YUB/,/files/ENCFF196FFB/,/files/ENCFF029GMV/,/files/ENCFF224WZF/,/files/ENCFF705TJI/,/files/ENCFF888OPC/,/files/ENCFF697LSW/,/files/ENCFF352MZU/,/files/ENCFF299RUY/,/files/ENCFF366MQS/,/files/ENCFF160UIW/,/files/ENCFF174CID/,/files/ENCFF338CQR/,/files/ENCFF341OPF/,/files/ENCFF448UAM/,/files/ENCFF448MHG/,/files/ENCFF113HIY/,/files/ENCFF554XFI/,/files/ENCFF017PIK/,/files/ENCFF480ZYO/		ENCBS977FDC,ENCBS938HRD	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/47a4665f-e44a-4d44-ab71-2ce57b4b75f3/,/replicates/f0a9d167-3b91-4d38-badf-4c773731a42b/				
/experiments/ENCSR713KVZ/	ENCSR713KVZ	ChIP-seq	TF ChIP-seq	cell line	/targets/HMGXB4-human/	HMGXB4	HMGXB4	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens HMGXB4	WTC11	GEO:GSE231162	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF185YPF/,/files/ENCFF578KQW/,/files/ENCFF315VBT/,/files/ENCFF423ATO/,/files/ENCFF532EJO/,/files/ENCFF514SMH/,/files/ENCFF465QBP/,/files/ENCFF703IWP/,/files/ENCFF038NXA/,/files/ENCFF279PYW/,/files/ENCFF571GQU/,/files/ENCFF478NBB/,/files/ENCFF415OHR/,/files/ENCFF602MVW/,/files/ENCFF853DTK/,/files/ENCFF251SZO/,/files/ENCFF636QPF/,/files/ENCFF760GCW/,/files/ENCFF717CXX/,/files/ENCFF988EBA/,/files/ENCFF014AEJ/,/files/ENCFF864MVV/,/files/ENCFF962POR/,/files/ENCFF165HXX/		ENCBS617FSB,ENCBS092FQF	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/0d85beb2-219e-4814-8ded-553f31c99a6e/,/replicates/4a582b13-724b-4ef3-97e0-419359c7721c/				
/experiments/ENCSR199PXS/	ENCSR199PXS	ChIP-seq	TF ChIP-seq	cell line	/targets/ZBTB43-human/	ZBTB43	ZBTB43	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB43	WTC11	GEO:GSE231216	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF424GZI/,/files/ENCFF975TRC/,/files/ENCFF104OBW/,/files/ENCFF293DMC/,/files/ENCFF112BRS/,/files/ENCFF768LAO/,/files/ENCFF640LCY/,/files/ENCFF998RQB/,/files/ENCFF780CAV/,/files/ENCFF869YBR/,/files/ENCFF326CZF/,/files/ENCFF442MEU/,/files/ENCFF830KWI/,/files/ENCFF495SIZ/,/files/ENCFF058ZDU/,/files/ENCFF087MTG/,/files/ENCFF910VID/,/files/ENCFF817XBO/,/files/ENCFF046HLM/,/files/ENCFF053QFP/,/files/ENCFF823BSE/,/files/ENCFF208YLD/,/files/ENCFF317AFE/,/files/ENCFF058JUB/		ENCBS875YCW,ENCBS778PXQ	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/29479aa1-eb65-4ca6-9281-265e8a759049/,/replicates/cbe74296-4766-426e-b0f4-56ce906f7145/				
/experiments/ENCSR444BFV/	ENCSR444BFV	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF532-human/	ZNF532	ZNF532	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF532	WTC11	GEO:GSE209341	eGFP-ZNF532 ChIP-seq on human WTC11	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF272ETP/,/files/ENCFF630ABP/,/files/ENCFF864JAV/,/files/ENCFF142TYD/,/files/ENCFF933PWN/,/files/ENCFF081CEK/,/files/ENCFF222VQU/,/files/ENCFF491FIM/,/files/ENCFF256YVT/,/files/ENCFF880EVQ/,/files/ENCFF870JQT/,/files/ENCFF676LCP/,/files/ENCFF204REI/,/files/ENCFF373VBX/,/files/ENCFF596NZF/,/files/ENCFF817ORJ/,/files/ENCFF515ISF/,/files/ENCFF167GHO/,/files/ENCFF981XMN/,/files/ENCFF950XSM/,/files/ENCFF033HLO/,/files/ENCFF751OOH/,/files/ENCFF501FNR/,/files/ENCFF539RUV/,/files/ENCFF713UAI/,/files/ENCFF795EGN/		ENCBS526KKV,ENCBS480ZVW	1,2	1	ENCAB728YTO	Homo sapiens	adult	30 years										/organisms/human/		/replicates/dd2d58f5-a10d-4092-bc76-120809a7931c/,/replicates/7a106a60-aec4-48f0-aaa3-b7c0ef49be6a/				
/experiments/ENCSR281VWZ/	ENCSR281VWZ	ChIP-seq	TF ChIP-seq	cell line	/targets/GTF2I-human/	GTF2I	GTF2I	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens GTF2I	WTC11	GEO:GSE176987	eGFP-GTF2I ChIP-seq on human WTC11	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF459KZL/,/files/ENCFF782KLH/,/files/ENCFF679LCF/,/files/ENCFF052LSJ/,/files/ENCFF365GGC/,/files/ENCFF688CAI/,/files/ENCFF219DIT/,/files/ENCFF266TRD/,/files/ENCFF751NJV/,/files/ENCFF715ELZ/,/files/ENCFF682YCX/,/files/ENCFF780MKP/,/files/ENCFF848ADM/,/files/ENCFF625GCV/,/files/ENCFF394DOL/,/files/ENCFF819YRE/,/files/ENCFF255XXZ/,/files/ENCFF398NBJ/,/files/ENCFF656XZC/,/files/ENCFF293RAW/,/files/ENCFF803UGR/,/files/ENCFF072IMV/,/files/ENCFF489TTM/,/files/ENCFF539IZM/,/files/ENCFF013OOX/,/files/ENCFF660CGJ/		ENCBS771ODO,ENCBS496TRA	1,2	1	ENCAB728YTO	Homo sapiens	adult	30 years										/organisms/human/		/replicates/30857bc2-d801-439d-9573-9c33053aa732/,/replicates/130889af-92a8-4f73-8ee6-99b87e4ed136/				
/experiments/ENCSR092DCD/	ENCSR092DCD	ChIP-seq	TF ChIP-seq	cell line	/targets/PRDM15-human/	PRDM15	PRDM15	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens PRDM15	WTC11	GEO:GSE231065	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF380FCZ/,/files/ENCFF970XGE/,/files/ENCFF038LNR/,/files/ENCFF584XCI/,/files/ENCFF592QZU/,/files/ENCFF967NNG/,/files/ENCFF668MTL/,/files/ENCFF567KSD/,/files/ENCFF492UPG/,/files/ENCFF175IWI/,/files/ENCFF612SYO/,/files/ENCFF568BJT/,/files/ENCFF456TZE/,/files/ENCFF877BGQ/,/files/ENCFF010DEJ/,/files/ENCFF071PQM/,/files/ENCFF140QTC/,/files/ENCFF363YZD/,/files/ENCFF701VEZ/,/files/ENCFF208ICE/,/files/ENCFF446EOR/,/files/ENCFF003OAO/,/files/ENCFF515KPK/,/files/ENCFF108TMF/		ENCBS085IER,ENCBS416MKC	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/d058407b-9a83-4043-a3a9-0561c7cf2103/,/replicates/d817e949-ca70-4753-89ae-9636717ae7c5/				
/experiments/ENCSR640STN/	ENCSR640STN	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF184-human/	ZNF184	ZNF184	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF184	WTC11	GEO:GSE231057	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF688OZO/,/files/ENCFF301PSK/,/files/ENCFF568THD/,/files/ENCFF084YXB/,/files/ENCFF057STB/,/files/ENCFF727OTV/,/files/ENCFF457BNX/,/files/ENCFF212MXA/,/files/ENCFF484MJL/,/files/ENCFF832VQA/,/files/ENCFF678PHA/,/files/ENCFF977PGR/,/files/ENCFF742CKS/,/files/ENCFF726JEI/,/files/ENCFF907NQB/,/files/ENCFF799BID/,/files/ENCFF600HLM/,/files/ENCFF122AFS/,/files/ENCFF064BVT/,/files/ENCFF115ZMM/,/files/ENCFF503MBT/,/files/ENCFF972NRI/,/files/ENCFF352POG/,/files/ENCFF285VZY/		ENCBS452DLY,ENCBS664MGL	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/488e0602-7411-4da2-8d00-ed2fcf0b2065/,/replicates/5dd52c4e-4047-412f-80e1-c8f34cc6e511/				
/experiments/ENCSR260GQA/	ENCSR260GQA	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF671-human/	ZNF671	ZNF671	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF671	WTC11	GEO:GSE209375	eGFP-ZNF671 ChIP-seq on human WTC11	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF717XPA/,/files/ENCFF683IJC/,/files/ENCFF792KED/,/files/ENCFF382SBQ/,/files/ENCFF688BJA/,/files/ENCFF432KDP/,/files/ENCFF118JHI/,/files/ENCFF037QXM/,/files/ENCFF483LLJ/,/files/ENCFF654WHZ/,/files/ENCFF778JNF/,/files/ENCFF588JXS/,/files/ENCFF816MSO/,/files/ENCFF400IOZ/,/files/ENCFF533VIN/,/files/ENCFF053HBV/,/files/ENCFF929EIA/,/files/ENCFF803HQI/,/files/ENCFF994ATZ/,/files/ENCFF489LOF/,/files/ENCFF746ZTQ/,/files/ENCFF099MJU/,/files/ENCFF202ZNQ/,/files/ENCFF300TKM/,/files/ENCFF702NHJ/,/files/ENCFF932LRK/		ENCBS262DYC,ENCBS749ATC	1,2	1	ENCAB728YTO	Homo sapiens	adult	30 years										/organisms/human/		/replicates/6dda852b-4cb3-46c1-b18d-66cf7cdc5834/,/replicates/97e4ad86-760a-42b3-a987-31a0780ffb23/				
/experiments/ENCSR579RFH/	ENCSR579RFH	ChIP-seq	TF ChIP-seq	cell line	/targets/SMAD3-human/	SMAD3	SMAD3	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens SMAD3	WTC11	GEO:GSE230960	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF755NXS/,/files/ENCFF602BMY/,/files/ENCFF317KGD/,/files/ENCFF069YZB/,/files/ENCFF331PMP/,/files/ENCFF719VZD/,/files/ENCFF672YQS/,/files/ENCFF215MVN/,/files/ENCFF370DHS/,/files/ENCFF844NPX/,/files/ENCFF770SCA/,/files/ENCFF318JBV/,/files/ENCFF795CHV/,/files/ENCFF868WSN/,/files/ENCFF291XCB/,/files/ENCFF474EOH/,/files/ENCFF933NCD/,/files/ENCFF585XEH/,/files/ENCFF602JXB/,/files/ENCFF242ROC/,/files/ENCFF537ZPZ/,/files/ENCFF056PSX/,/files/ENCFF580MYL/,/files/ENCFF815YYQ/		ENCBS960OIM,ENCBS377MPK	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/5192c46b-6f81-480d-aa06-74f330952cdc/,/replicates/6f09eb9d-560b-4772-b685-b7771ff0700e/				
/experiments/ENCSR742DAU/	ENCSR742DAU	ChIP-seq	TF ChIP-seq	cell line	/targets/HMGA2-human/	HMGA2	HMGA2	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens HMGA2	WTC11	GEO:GSE188040	eGFP-HMGA2 ChIP-seq on human WTC11	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF862LUM/,/files/ENCFF602TQI/,/files/ENCFF288HOA/,/files/ENCFF711FHC/,/files/ENCFF888GXK/,/files/ENCFF234MJP/,/files/ENCFF288AYF/,/files/ENCFF026SNS/,/files/ENCFF405GFC/,/files/ENCFF575IIR/,/files/ENCFF288LLL/,/files/ENCFF784CRY/,/files/ENCFF614IHQ/,/files/ENCFF546HDQ/,/files/ENCFF301GXP/,/files/ENCFF494OUK/,/files/ENCFF195OIO/,/files/ENCFF128UHC/,/files/ENCFF599VMH/,/files/ENCFF661DYG/,/files/ENCFF942YFH/,/files/ENCFF895WXV/,/files/ENCFF281EPZ/,/files/ENCFF203JLD/,/files/ENCFF401IYN/,/files/ENCFF535JLP/		ENCBS079WAC,ENCBS892MRW	1,2	1	ENCAB728YTO	Homo sapiens	adult	30 years										/organisms/human/		/replicates/02caa820-7831-4bed-bbcd-a338bdf89b9e/,/replicates/e5239972-fd22-42e5-b06e-3359d3de2680/				
/experiments/ENCSR248QBT/	ENCSR248QBT	ChIP-seq	TF ChIP-seq	cell line	/targets/USF1-human/	USF1	USF1	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens USF1	WTC11	GEO:GSE230898	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF086YYA/,/files/ENCFF320KUD/,/files/ENCFF114UGJ/,/files/ENCFF250BVB/,/files/ENCFF130XMQ/,/files/ENCFF821KSF/,/files/ENCFF096YPR/,/files/ENCFF279DTW/,/files/ENCFF026WCT/,/files/ENCFF920AWE/,/files/ENCFF254GEZ/,/files/ENCFF933JNE/,/files/ENCFF920EHE/,/files/ENCFF617EBV/,/files/ENCFF241CTQ/,/files/ENCFF325RXH/,/files/ENCFF427ENG/,/files/ENCFF623GJT/,/files/ENCFF832NKN/,/files/ENCFF949NAK/,/files/ENCFF698EVN/,/files/ENCFF251LMA/,/files/ENCFF152MNN/,/files/ENCFF699QGS/		ENCBS703IJJ,ENCBS083HVN	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/92d6f4a9-6252-482d-ac30-c7af9c5d471c/,/replicates/1c5edb29-7e57-4642-a5f9-256576f4bf9a/				
/experiments/ENCSR836SPL/	ENCSR836SPL	ChIP-seq	TF ChIP-seq	cell line	/targets/E2F1-human/	E2F1	E2F1	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens E2F1	WTC11	GEO:GSE231046	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF094WLF/,/files/ENCFF516CCU/,/files/ENCFF779OJH/,/files/ENCFF077HGN/,/files/ENCFF775PUB/,/files/ENCFF706BJR/,/files/ENCFF542TXW/,/files/ENCFF548QOU/,/files/ENCFF346OIU/,/files/ENCFF165QSJ/,/files/ENCFF318BWV/,/files/ENCFF632EQK/,/files/ENCFF741KXS/,/files/ENCFF768TUK/,/files/ENCFF141GYX/,/files/ENCFF678RRI/,/files/ENCFF063GME/,/files/ENCFF708XAG/,/files/ENCFF512UGU/,/files/ENCFF251FOY/,/files/ENCFF469WFT/,/files/ENCFF377UFM/,/files/ENCFF389LJU/,/files/ENCFF994SXO/		ENCBS766UAG,ENCBS951EMG	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/05d260fa-1a90-4c7b-b2af-a516af9911a9/,/replicates/b503f3dc-c15d-436a-86bf-e1b37d0e258b/				
/experiments/ENCSR284SMX/	ENCSR284SMX	ChIP-seq	TF ChIP-seq	cell line	/targets/PREB-human/	PREB	PREB	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens PREB	WTC11	GEO:GSE230961	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF847AHY/,/files/ENCFF121VHE/,/files/ENCFF439ODJ/,/files/ENCFF553FAP/,/files/ENCFF820ARC/,/files/ENCFF875IWE/,/files/ENCFF809LDW/,/files/ENCFF509YME/,/files/ENCFF103GSJ/,/files/ENCFF885UWS/,/files/ENCFF312EUT/,/files/ENCFF871ROR/,/files/ENCFF261HGG/,/files/ENCFF560PKR/,/files/ENCFF365TGJ/,/files/ENCFF176FYQ/,/files/ENCFF390KFP/,/files/ENCFF173QKP/,/files/ENCFF758GEF/,/files/ENCFF769TST/,/files/ENCFF656VKT/,/files/ENCFF322GZL/,/files/ENCFF948MZR/,/files/ENCFF567VIN/		ENCBS926AQQ,ENCBS647OQR	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/9f7dbf4b-25c8-4e58-bfd2-2fbfc8f386f8/,/replicates/135ea169-2433-416a-9056-e7f0007fe8d9/				
/experiments/ENCSR508NBY/	ENCSR508NBY	ChIP-seq	TF ChIP-seq	cell line	/targets/TOX4-human/	TOX4	TOX4	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens TOX4, (insertion) using TALEN inserting M. musculus Neurog2	WTC11	GEO:GSE231248	eGFP-TOX4 ChIP-seq on human WTC11	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF122ZYQ/,/files/ENCFF041FPL/,/files/ENCFF395ANX/,/files/ENCFF528FHD/,/files/ENCFF929UJC/,/files/ENCFF608KIW/,/files/ENCFF356HYL/,/files/ENCFF151HYT/,/files/ENCFF147MNY/,/files/ENCFF781MVP/,/files/ENCFF753HON/,/files/ENCFF029SMN/,/files/ENCFF898SSU/,/files/ENCFF541WAL/,/files/ENCFF865WIJ/,/files/ENCFF438OYZ/,/files/ENCFF057AWH/,/files/ENCFF805NEI/,/files/ENCFF866MGV/,/files/ENCFF311OMI/,/files/ENCFF384CBC/,/files/ENCFF540JYN/,/files/ENCFF365ADE/,/files/ENCFF452QDL/,/files/ENCFF143ZUV/,/files/ENCFF693RHU/		ENCBS643NIT,ENCBS662DKH	1,2	1	ENCAB728YTO	Homo sapiens	adult	30 years										/organisms/human/	/organisms/mouse/	/replicates/a8a35754-e19f-4a87-a48e-1e701e19c59c/,/replicates/49d8a62e-32a3-41b4-b5da-3ae1cbe0ec99/				
/experiments/ENCSR048PPE/	ENCSR048PPE	ChIP-seq	TF ChIP-seq	cell line	/targets/STAT6-human/	STAT6	STAT6	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens STAT6	WTC11	GEO:GSE230976	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF552FTE/,/files/ENCFF595UDZ/,/files/ENCFF290BUB/,/files/ENCFF879LIL/,/files/ENCFF082VJS/,/files/ENCFF636AVK/,/files/ENCFF371TEM/,/files/ENCFF109RNX/,/files/ENCFF456EGT/,/files/ENCFF920OAJ/,/files/ENCFF527OQZ/,/files/ENCFF635CJS/,/files/ENCFF908HGP/,/files/ENCFF363MRZ/,/files/ENCFF953OAS/,/files/ENCFF863KUT/,/files/ENCFF753BDD/,/files/ENCFF989YRL/,/files/ENCFF172OCS/,/files/ENCFF391UZB/,/files/ENCFF431FRO/,/files/ENCFF763DEK/,/files/ENCFF251JLA/,/files/ENCFF271RMR/		ENCBS250JQW,ENCBS762CXN	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/378870fc-2e4b-4624-9934-db616bf9e927/,/replicates/9d8e7909-dc4d-407b-a686-6e6e58dd8727/				
/experiments/ENCSR034IND/	ENCSR034IND	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF232-human/	ZNF232	ZNF232	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF232	WTC11	GEO:GSE230953	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF491OCZ/,/files/ENCFF862DRU/,/files/ENCFF995RPK/,/files/ENCFF561UMM/,/files/ENCFF606LQO/,/files/ENCFF901BGD/,/files/ENCFF393UBL/,/files/ENCFF275SVG/,/files/ENCFF347QEY/,/files/ENCFF697FPX/,/files/ENCFF692SYJ/,/files/ENCFF281BHQ/,/files/ENCFF325PTW/,/files/ENCFF816KBN/,/files/ENCFF561IIN/,/files/ENCFF455NTC/,/files/ENCFF882VKY/,/files/ENCFF713TUI/,/files/ENCFF719ZUR/,/files/ENCFF929SRX/,/files/ENCFF823ULX/,/files/ENCFF641XDM/,/files/ENCFF078MGC/,/files/ENCFF873EYT/		ENCBS958IHR,ENCBS324BDN	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/3f81d185-f3f8-4c51-b4a4-d3158f8a9251/,/replicates/cf7fbf90-6c52-4b3e-a7ac-a43df98d4879/				
/experiments/ENCSR561YGS/	ENCSR561YGS	ChIP-seq	TF ChIP-seq	cell line	/targets/GABPB1-human/	GABPB1	GABPB1	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens GABPB1	WTC11	GEO:GSE230916	ChIP-Seq on WTC11	Richard Myers, HAIB	ENCODE	released	/files/ENCFF747QMC/,/files/ENCFF975KWI/,/files/ENCFF702CYZ/,/files/ENCFF210LGI/,/files/ENCFF445RDL/,/files/ENCFF280WDV/,/files/ENCFF555XSP/,/files/ENCFF253YGI/,/files/ENCFF655DVT/,/files/ENCFF152QVC/,/files/ENCFF377CIO/,/files/ENCFF390MAO/,/files/ENCFF902MJT/,/files/ENCFF350PFA/,/files/ENCFF997PYT/,/files/ENCFF098OKQ/,/files/ENCFF878YSE/,/files/ENCFF024GMY/,/files/ENCFF783DPP/,/files/ENCFF407BYV/,/files/ENCFF793CZO/,/files/ENCFF826PXP/,/files/ENCFF987ZGR/,/files/ENCFF166QKI/		ENCBS417DMF,ENCBS102CRG	1,2	1	ENCAB697XQW	Homo sapiens	adult	30 years										/organisms/human/		/replicates/3e3ff51a-8248-4023-abdd-b07de78ad5e3/,/replicates/7248008c-aeae-4257-9adc-d5dce8a28425/				
/experiments/ENCSR547WSB/	ENCSR547WSB	ChIP-seq	TF ChIP-seq	cell line	/targets/TRERF1-human/	TRERF1	TRERF1	Homo sapiens WTC11 genetically modified (insertion) using CRISPR targeting H. sapiens TRERF1	WTC11	GEO:GSE174892	eGFP-TRERF1 ChIP-seq on human WTC11	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF384WVQ/,/files/ENCFF498RSF/,/files/ENCFF852YJM/,/files/ENCFF217YBE/,/files/ENCFF521YME/,/files/ENCFF022JBE/,/files/ENCFF271YPL/,/files/ENCFF224SWE/,/files/ENCFF953MRX/,/files/ENCFF303XMQ/,/files/ENCFF723QRS/,/files/ENCFF699VYX/,/files/ENCFF123DGT/,/files/ENCFF370IPP/,/files/ENCFF979NOV/,/files/ENCFF710OIX/,/files/ENCFF919ZUT/,/files/ENCFF420GOL/,/files/ENCFF561KSY/,/files/ENCFF555HTT/,/files/ENCFF151PYP/,/files/ENCFF752MWG/,/files/ENCFF728SPK/,/files/ENCFF038JLG/,/files/ENCFF808AGK/,/files/ENCFF113BUM/		ENCBS717QHI,ENCBS706GIE	1,2	1	ENCAB728YTO	Homo sapiens	adult	30 years										/organisms/human/		/replicates/7c7fb53f-b327-48bd-96eb-590dc68d525b/,/replicates/c9cc30b1-fde4-440b-ace0-57371771bc5a/				
